,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory
314,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,0.0,0.0,1635880.0
315,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,7304848.0
316,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,768.0,768.0,46840.0
317,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,6144.0,6144.0,313928.0
318,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,24576.0,24576.0,1600088.0
319,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,196608.0,196608.0,7496488.0
320,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,2048.0,2048.0,36176.0
321,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,16384.0,16384.0,251424.0
322,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,65536.0,65536.0,1227664.0
323,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,262144.0,262144.0,5379584.0
324,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,2048.0,35896.0
325,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,16384.0,250568.0
326,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,65536.0,1225064.0
327,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,262144.0,5362728.0
328,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1726.0,1726.0,34904.0
329,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,14038.0,14038.0,242056.0
330,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,56302.0,56302.0,1190744.0
331,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,226318.0,226318.0,5236296.0
332,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_QHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,864.0,1728.0,34624.0
333,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_QHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,7020.0,14040.0,241200.0
334,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_QHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,28152.0,56304.0,1188144.0
335,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2I_QHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,113160.0,226320.0,5219440.0
336,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,2052.0,36040.0
337,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,16388.0,251288.0
338,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,65540.0,1227528.0
339,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,262148.0,5379448.0
340,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,3077.0,44272.0
341,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,24581.0,316864.0
342,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,98309.0,1489712.0
343,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,393221.0,6428064.0
344,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_AVL', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,48.0,48.0,43832.0
345,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_AVL', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,48.0,48.0,289416.0
346,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_AVL', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,48.0,48.0,1501848.0
347,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_AVL', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,48.0,48.0,6710120.0
348,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_RB', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,64.0,128.0,44120.0
349,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_RB', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,64.0,128.0,289704.0
350,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_RB', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,64.0,128.0,1502136.0
351,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_RB', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,64.0,128.0,6710408.0
352,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_ARRAY', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,512.0,1024.0,31896.0
353,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_ARRAY', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,4096.0,8192.0,218472.0
354,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_ARRAY', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,65536.0,1227480.0
355,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_ARRAY', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,-1.0,-1.0,5379400.0
356,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,2052.0,35736.0
357,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,16388.0,250408.0
358,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,65540.0,1224904.0
359,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,262148.0,5362568.0
360,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_LINKEDHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,3077.0,43968.0
361,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,24581.0,315984.0
362,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,98309.0,1487088.0
363,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,393221.0,6411184.0
364,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,48.0,48.0,43528.0
365,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,48.0,48.0,288536.0
366,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,48.0,48.0,1499224.0
367,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,48.0,48.0,6693240.0
368,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_RB', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,64.0,128.0,43816.0
369,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_RB', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,64.0,128.0,288824.0
370,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_RB', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,64.0,128.0,1499512.0
371,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_RB', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,64.0,128.0,6693528.0
372,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_ARRAY', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,512.0,1024.0,31592.0
373,de.heidelberg.pvs.container_bench.benchmarks.wordcount.JDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_ARRAY', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,4096.0,8192.0,217592.0
