,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,primaryMetric,secondaryMetrics,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory,impl,payloadType,workload,size,bench_id,class,clazz,method
487,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 380869.816, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 380869.816, '50.0': 380869.816, '90.0': 380869.816, '95.0': 380869.816, '99.0': 380869.816, '99.9': 380869.816, '99.99': 380869.816, '99.999': 380869.816, '99.9999': 380869.816, '100.0': 380869.816}, 'scoreUnit': 'us/op', 'rawData': [[380869.816]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 8477600.0, 'scoreError': 'NaN', 'scoreConfidence': [8477600.0, 8477600.0], 'scorePercentiles': {'0.0': 8477600.0, '50.0': 8477600.0, '90.0': 8477600.0, '95.0': 8477600.0, '99.0': 8477600.0, '99.9': 8477600.0, '99.99': 8477600.0, '99.999': 8477600.0, '99.9999': 8477600.0, '100.0': 8477600.0}, 'scoreUnit': '#', 'rawData': [[8477600.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,8477600.0,ECLIPSE_O2O_TREE,_,WORDCOUNT,1000000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
488,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 456.786, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 456.786, '50.0': 456.786, '90.0': 456.786, '95.0': 456.786, '99.0': 456.786, '99.9': 456.786, '99.99': 456.786, '99.999': 456.786, '99.9999': 456.786, '100.0': 456.786}, 'scoreUnit': 'us/op', 'rawData': [[456.786]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'tablesizesum': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'totalmemory': {'score': 55552.0, 'scoreError': 'NaN', 'scoreConfidence': [55552.0, 55552.0], 'scorePercentiles': {'0.0': 55552.0, '50.0': 55552.0, '90.0': 55552.0, '95.0': 55552.0, '99.0': 55552.0, '99.9': 55552.0, '99.99': 55552.0, '99.999': 55552.0, '99.9999': 55552.0, '100.0': 55552.0}, 'scoreUnit': '#', 'rawData': [[55552.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,55552.0,APACHE_O2O_HASH,_,WORDCOUNT,1000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
489,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 2273.013, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 2273.013, '50.0': 2273.013, '90.0': 2273.013, '95.0': 2273.013, '99.0': 2273.013, '99.9': 2273.013, '99.99': 2273.013, '99.999': 2273.013, '99.9999': 2273.013, '100.0': 2273.013}, 'scoreUnit': 'us/op', 'rawData': [[2273.013]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'tablesizesum': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'totalmemory': {'score': 373072.0, 'scoreError': 'NaN', 'scoreConfidence': [373072.0, 373072.0], 'scorePercentiles': {'0.0': 373072.0, '50.0': 373072.0, '90.0': 373072.0, '95.0': 373072.0, '99.0': 373072.0, '99.9': 373072.0, '99.99': 373072.0, '99.999': 373072.0, '99.9999': 373072.0, '100.0': 373072.0}, 'scoreUnit': '#', 'rawData': [[373072.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,373072.0,APACHE_O2O_HASH,_,WORDCOUNT,10000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
490,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 9403.784, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 9403.784, '50.0': 9403.784, '90.0': 9403.784, '95.0': 9403.784, '99.0': 9403.784, '99.9': 9403.784, '99.99': 9403.784, '99.999': 9403.784, '99.9999': 9403.784, '100.0': 9403.784}, 'scoreUnit': 'us/op', 'rawData': [[9403.784]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'tablesizesum': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'totalmemory': {'score': 1898464.0, 'scoreError': 'NaN', 'scoreConfidence': [1898464.0, 1898464.0], 'scorePercentiles': {'0.0': 1898464.0, '50.0': 1898464.0, '90.0': 1898464.0, '95.0': 1898464.0, '99.0': 1898464.0, '99.9': 1898464.0, '99.99': 1898464.0, '99.999': 1898464.0, '99.9999': 1898464.0, '100.0': 1898464.0}, 'scoreUnit': '#', 'rawData': [[1898464.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,1898464.0,APACHE_O2O_HASH,_,WORDCOUNT,100000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
491,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 60759.619, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 60759.619, '50.0': 60759.619, '90.0': 60759.619, '95.0': 60759.619, '99.0': 60759.619, '99.9': 60759.619, '99.99': 60759.619, '99.999': 60759.619, '99.9999': 60759.619, '100.0': 60759.619}, 'scoreUnit': 'us/op', 'rawData': [[60759.619]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'tablesizesum': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'totalmemory': {'score': 8407088.0, 'scoreError': 'NaN', 'scoreConfidence': [8407088.0, 8407088.0], 'scorePercentiles': {'0.0': 8407088.0, '50.0': 8407088.0, '90.0': 8407088.0, '95.0': 8407088.0, '99.0': 8407088.0, '99.9': 8407088.0, '99.99': 8407088.0, '99.999': 8407088.0, '99.9999': 8407088.0, '100.0': 8407088.0}, 'scoreUnit': '#', 'rawData': [[8407088.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,8407088.0,APACHE_O2O_HASH,_,WORDCOUNT,1000000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
492,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 615.622, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 615.622, '50.0': 615.622, '90.0': 615.622, '95.0': 615.622, '99.0': 615.622, '99.9': 615.622, '99.99': 615.622, '99.999': 615.622, '99.9999': 615.622, '100.0': 615.622}, 'scoreUnit': 'us/op', 'rawData': [[615.622]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'tablesizesum': {'score': 1024.0, 'scoreError': 'NaN', 'scoreConfidence': [1024.0, 1024.0], 'scorePercentiles': {'0.0': 1024.0, '50.0': 1024.0, '90.0': 1024.0, '95.0': 1024.0, '99.0': 1024.0, '99.9': 1024.0, '99.99': 1024.0, '99.999': 1024.0, '99.9999': 1024.0, '100.0': 1024.0}, 'scoreUnit': '#', 'rawData': [[1024.0]]}, 'totalmemory': {'score': 59600.0, 'scoreError': 'NaN', 'scoreConfidence': [59600.0, 59600.0], 'scorePercentiles': {'0.0': 59600.0, '50.0': 59600.0, '90.0': 59600.0, '95.0': 59600.0, '99.0': 59600.0, '99.9': 59600.0, '99.99': 59600.0, '99.999': 59600.0, '99.9999': 59600.0, '100.0': 59600.0}, 'scoreUnit': '#', 'rawData': [[59600.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,59600.0,APACHE_O2O_LINKEDHASH,_,WORDCOUNT,1000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
493,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 2140.01, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 2140.01, '50.0': 2140.01, '90.0': 2140.01, '95.0': 2140.01, '99.0': 2140.01, '99.9': 2140.01, '99.99': 2140.01, '99.999': 2140.01, '99.9999': 2140.01, '100.0': 2140.01}, 'scoreUnit': 'us/op', 'rawData': [[2140.01]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'tablesizesum': {'score': 8192.0, 'scoreError': 'NaN', 'scoreConfidence': [8192.0, 8192.0], 'scorePercentiles': {'0.0': 8192.0, '50.0': 8192.0, '90.0': 8192.0, '95.0': 8192.0, '99.0': 8192.0, '99.9': 8192.0, '99.99': 8192.0, '99.999': 8192.0, '99.9999': 8192.0, '100.0': 8192.0}, 'scoreUnit': '#', 'rawData': [[8192.0]]}, 'totalmemory': {'score': 399040.0, 'scoreError': 'NaN', 'scoreConfidence': [399040.0, 399040.0], 'scorePercentiles': {'0.0': 399040.0, '50.0': 399040.0, '90.0': 399040.0, '95.0': 399040.0, '99.0': 399040.0, '99.9': 399040.0, '99.99': 399040.0, '99.999': 399040.0, '99.9999': 399040.0, '100.0': 399040.0}, 'scoreUnit': '#', 'rawData': [[399040.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,399040.0,APACHE_O2O_LINKEDHASH,_,WORDCOUNT,10000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
494,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 9296.61, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 9296.61, '50.0': 9296.61, '90.0': 9296.61, '95.0': 9296.61, '99.0': 9296.61, '99.9': 9296.61, '99.99': 9296.61, '99.999': 9296.61, '99.9999': 9296.61, '100.0': 9296.61}, 'scoreUnit': 'us/op', 'rawData': [[9296.61]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'tablesizesum': {'score': 32768.0, 'scoreError': 'NaN', 'scoreConfidence': [32768.0, 32768.0], 'scorePercentiles': {'0.0': 32768.0, '50.0': 32768.0, '90.0': 32768.0, '95.0': 32768.0, '99.0': 32768.0, '99.9': 32768.0, '99.99': 32768.0, '99.999': 32768.0, '99.9999': 32768.0, '100.0': 32768.0}, 'scoreUnit': '#', 'rawData': [[32768.0]]}, 'totalmemory': {'score': 2032632.0, 'scoreError': 'NaN', 'scoreConfidence': [2032632.0, 2032632.0], 'scorePercentiles': {'0.0': 2032632.0, '50.0': 2032632.0, '90.0': 2032632.0, '95.0': 2032632.0, '99.0': 2032632.0, '99.9': 2032632.0, '99.99': 2032632.0, '99.999': 2032632.0, '99.9999': 2032632.0, '100.0': 2032632.0}, 'scoreUnit': '#', 'rawData': [[2032632.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,2032632.0,APACHE_O2O_LINKEDHASH,_,WORDCOUNT,100000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
495,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 61119.44, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 61119.44, '50.0': 61119.44, '90.0': 61119.44, '95.0': 61119.44, '99.0': 61119.44, '99.9': 61119.44, '99.99': 61119.44, '99.999': 61119.44, '99.9999': 61119.44, '100.0': 61119.44}, 'scoreUnit': 'us/op', 'rawData': [[61119.44]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'tablesizesum': {'score': 131072.0, 'scoreError': 'NaN', 'scoreConfidence': [131072.0, 131072.0], 'scorePercentiles': {'0.0': 131072.0, '50.0': 131072.0, '90.0': 131072.0, '95.0': 131072.0, '99.0': 131072.0, '99.9': 131072.0, '99.99': 131072.0, '99.999': 131072.0, '99.9999': 131072.0, '100.0': 131072.0}, 'scoreUnit': '#', 'rawData': [[131072.0]]}, 'totalmemory': {'score': 9001952.0, 'scoreError': 'NaN', 'scoreConfidence': [9001952.0, 9001952.0], 'scorePercentiles': {'0.0': 9001952.0, '50.0': 9001952.0, '90.0': 9001952.0, '95.0': 9001952.0, '99.0': 9001952.0, '99.9': 9001952.0, '99.99': 9001952.0, '99.999': 9001952.0, '99.9999': 9001952.0, '100.0': 9001952.0}, 'scoreUnit': '#', 'rawData': [[9001952.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,9001952.0,APACHE_O2O_LINKEDHASH,_,WORDCOUNT,1000000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
496,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'MAHOUT_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 488.686, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 488.686, '50.0': 488.686, '90.0': 488.686, '95.0': 488.686, '99.0': 488.686, '99.9': 488.686, '99.99': 488.686, '99.999': 488.686, '99.9999': 488.686, '100.0': 488.686}, 'scoreUnit': 'us/op', 'rawData': [[488.686]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 1040.0, 'scoreError': 'NaN', 'scoreConfidence': [1040.0, 1040.0], 'scorePercentiles': {'0.0': 1040.0, '50.0': 1040.0, '90.0': 1040.0, '95.0': 1040.0, '99.0': 1040.0, '99.9': 1040.0, '99.99': 1040.0, '99.999': 1040.0, '99.9999': 1040.0, '100.0': 1040.0}, 'scoreUnit': '#', 'rawData': [[1040.0]]}, 'tablesizesum': {'score': 2080.0, 'scoreError': 'NaN', 'scoreConfidence': [2080.0, 2080.0], 'scorePercentiles': {'0.0': 2080.0, '50.0': 2080.0, '90.0': 2080.0, '95.0': 2080.0, '99.0': 2080.0, '99.9': 2080.0, '99.99': 2080.0, '99.999': 2080.0, '99.9999': 2080.0, '100.0': 2080.0}, 'scoreUnit': '#', 'rawData': [[2080.0]]}, 'totalmemory': {'score': 44880.0, 'scoreError': 'NaN', 'scoreConfidence': [44880.0, 44880.0], 'scorePercentiles': {'0.0': 44880.0, '50.0': 44880.0, '90.0': 44880.0, '95.0': 44880.0, '99.0': 44880.0, '99.9': 44880.0, '99.99': 44880.0, '99.999': 44880.0, '99.9999': 44880.0, '100.0': 44880.0}, 'scoreUnit': '#', 'rawData': [[44880.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1040.0,2080.0,44880.0,MAHOUT_O2O_HASH,_,WORDCOUNT,1000,wordcount,MutableJDK8Compute,MutableJDK8Compute,wordcount
